defined_class	defined_class_label	entity	entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0103920		GO:0016477	cell migration	XAO:0001001	cranial neural crest
http://purl.obolibrary.org/obo/XPO_0103921		GO:0008283	cell proliferation	XAO:0000068	marginal zone
http://purl.obolibrary.org/obo/XPO_0103922		GO:0008283	cell proliferation	XAO:0004513	foregut primordium
http://purl.obolibrary.org/obo/XPO_0103923		GO:0140014	mitotic nuclear division	XAO:0004518	proximal tubule
http://purl.obolibrary.org/obo/XPO_0103924		GO:0061351	neural precursor cell proliferation	XAO:0003226	optic tectum
http://purl.obolibrary.org/obo/XPO_0103925		GO:0030182	neuron differentiation	XAO:0003226	optic tectum
