defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0115771	duplicated bone element in claw of hindlimb digit 1	XAO:0004276	bone element	XAO:0004417	claw of hindlimb digit 1
http://purl.obolibrary.org/obo/XPO_0115772	duplicated bone element in claw of hindlimb digit 2	XAO:0004276	bone element	XAO:0004418	claw of hindlimb digit 2
http://purl.obolibrary.org/obo/XPO_0115773	duplicated bone element in claw of hindlimb digit 3	XAO:0004276	bone element	XAO:0004419	claw of hindlimb digit 3
http://purl.obolibrary.org/obo/XPO_0115774	duplicated bone element in claw of hindlimb digit 4	XAO:0004276	bone element	XAO:0004420	claw of hindlimb digit 4
http://purl.obolibrary.org/obo/XPO_0115775	duplicated bone element in claw of hindlimb digit 5	XAO:0004276	bone element	XAO:0004421	claw of hindlimb digit 5
http://purl.obolibrary.org/obo/XPO_0115776	duplicated apical ectodermal ridge in hindlimb bud	XAO:0004121	apical ectodermal ridge	XAO:0003066	hindlimb bud
http://purl.obolibrary.org/obo/XPO_0115777	duplicated apical ectodermal ridge in forelimb bud	XAO:0004121	apical ectodermal ridge	XAO:0003065	forelimb bud
http://purl.obolibrary.org/obo/XPO_0115778	duplicated autopod in regenerating hindlimb	XAO:0004265	autopod	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115779	duplicated hindlimb digit in regenerating hindlimb	XAO:0003035	hindlimb digit	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115780	duplicated femur in regenerating hindlimb	XAO:0003214	femur	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115781	duplicated hindlimb digit 1 in regenerating hindlimb	XAO:0004239	hindlimb digit 1	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115782	duplicated hindlimb digit 2 in regenerating hindlimb	XAO:0004412	hindlimb digit 2	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115783	duplicated hindlimb digit 3 in regenerating hindlimb	XAO:0004413	hindlimb digit 3	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115784	duplicated hindlimb digit 4 in regenerating hindlimb	XAO:0004414	hindlimb digit 4	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115785	duplicated hindlimb digit 5 in regenerating hindlimb	XAO:0004415	hindlimb digit 5	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115786	duplicated forelimb digit 2 in regenerating forelimb	XAO:0004478	forelimb digit 2	XAO:0004106	regenerating forelimb
http://purl.obolibrary.org/obo/XPO_0115787	duplicated forelimb digit 3 in regenerating forelimb	XAO:0004479	forelimb digit 3	XAO:0004106	regenerating forelimb
http://purl.obolibrary.org/obo/XPO_0115788	duplicated forelimb digit 4 in regenerating forelimb	XAO:0004480	forelimb digit 4	XAO:0004106	regenerating forelimb
http://purl.obolibrary.org/obo/XPO_0115789	duplicated forelimb digit 5 in regenerating forelimb	XAO:0004481	forelimb digit 5	XAO:0004106	regenerating forelimb
http://purl.obolibrary.org/obo/XPO_0115790	duplicated pelvic girdle in regenerating hindlimb	XAO:0003064	pelvic girdle	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115791	duplicated tarsus in regenerating hindlimb	XAO:0003211	tarsus	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115792	duplicated tibia-fibula in regenerating hindlimb	XAO:0003213	tibia-fibula	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115793	duplicated zeugopod in regenerating hindlimb	XAO:0004264	zeugopod	XAO:0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115794	duplicated anterior-posterior axis in anterior region	XAO:0005202	anterior-posterior axis	XAO:0005216	anterior region
http://purl.obolibrary.org/obo/XPO_0115795	duplicated anterior-posterior axis in antero-dorsal region	XAO:0005202	anterior-posterior axis	XAO:0005221	antero-dorsal region
