defined_class	defined_class_name	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0103698		XAO:0004013	cartilage element	XAO:0003024	head
http://purl.obolibrary.org/obo/XPO_0141826		XAO:0004489	spike	XAO:0004107	regenerating hindlimb
