defined_class	defined_class_name	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0141540		XAO:0005203	dorsal-ventral axis	XAO:0004298	hindlimb zeugopod
http://purl.obolibrary.org/obo/XPO_0141541		XAO:0004313	joint region	XAO:0003031	hindlimb
