defined_class	defined_class_label	entity	entity_label
		XAO:0004219	ceratohyal
		XAO:0000031	ciliated epidermal cell
		XAO:0003035	hindlimb digit
		XAO:0003103	claw
		XAO:0003212	metatarsus
		XAO:0001014	melanophore
		XAO:0004100	retinal ganglion cell
		GO:0030017	sarcomere
		XAO:0000058	somite
		GO:0005876	spindle microtubule
		XAO:0000314	trunk somite
